State,lat,long,Year,count,Age Group
Arkansas (05),-94.3985475,35.3859242,2002,29,85+ years
Arkansas (05),-94.3985475,35.3859242,2002,35,50-54 years
Arkansas (05),-94.3985475,35.3859242,2002,54,55-59 years
Arkansas (05),-94.3985475,35.3859242,2002,424,60-64 years
Arkansas (05),-94.3985475,35.3859242,2002,455,65-69 years
Arkansas (05),-94.3985475,35.3859242,2002,326,70-74 years
Arkansas (05),-94.3985475,35.3859242,2002,52,75-79 years
Arkansas (05),-94.3985475,35.3859242,2002,18,80-84 years
Arkansas (05),-94.3985475,35.3859242,2002,28,85+ years
Arkansas (05),-94.3985475,35.3859242,2003,255,50-54 years
Arkansas (05),-94.3985475,35.3859242,2003,260,55-59 years
Arkansas (05),-94.3985475,35.3859242,2003,51,60-64 years
Arkansas (05),-94.3985475,35.3859242,2003,216,65-69 years
Arkansas (05),-94.3985475,35.3859242,2003,158,70-74 years
Arkansas (05),-94.3985475,35.3859242,2003,87,75-79 years
Arkansas (05),-94.3985475,35.3859242,2003,23,80-84 years
Arkansas (05),-94.3985475,35.3859242,2003,194,45-49 years
Arkansas (05),-94.3985475,35.3859242,2003,577,50-54 years
Arkansas (05),-94.3985475,35.3859242,2003,355,55-59 years
Arkansas (05),-94.3985475,35.3859242,2003,188,60-64 years
Arkansas (05),-94.3985475,35.3859242,2003,44,65-69 years
Arkansas (05),-94.3985475,35.3859242,2003,188,70-74 years
Arkansas (05),-94.3985475,35.3859242,2003,201,75-79 years
Arkansas (05),-94.3985475,35.3859242,2003,123,80-84 years
Arkansas (05),-94.3985475,35.3859242,2003,307,85+ years
Arkansas (05),-94.3985475,35.3859242,2004,277,50-54 years
Arkansas (05),-94.3985475,35.3859242,2004,39,55-59 years
Arkansas (05),-94.3985475,35.3859242,2004,140,60-64 years
Arkansas (05),-94.3985475,35.3859242,2004,41,65-69 years
Arkansas (05),-94.3985475,35.3859242,2004,251,70-74 years
Arkansas (05),-94.3985475,35.3859242,2004,16,75-79 years
Arkansas (05),-94.3985475,35.3859242,2004,25,45-49 years
Arkansas (05),-94.3985475,35.3859242,2004,41,50-54 years
Arkansas (05),-94.3985475,35.3859242,2004,306,55-59 years
Arkansas (05),-94.3985475,35.3859242,2004,298,60-64 years
Arkansas (05),-94.3985475,35.3859242,2004,235,65-69 years
Arkansas (05),-94.3985475,35.3859242,2004,40,70-74 years
Arkansas (05),-94.3985475,35.3859242,2004,22,75-79 years
Arkansas (05),-94.3985475,35.3859242,2004,187,80-84 years
Arkansas (05),-94.3985475,35.3859242,2004,160,85+ years
Arkansas (05),-94.3985475,35.3859242,2005,30,50-54 years
Arkansas (05),-94.3985475,35.3859242,2005,148,55-59 years
Arkansas (05),-94.3985475,35.3859242,2005,18,60-64 years
Arkansas (05),-94.3985475,35.3859242,2005,103,65-69 years
Arkansas (05),-94.3985475,35.3859242,2005,54,70-74 years
Arkansas (05),-94.3985475,35.3859242,2005,22,75-79 years
Arkansas (05),-94.3985475,35.3859242,2005,150,80-84 years
Arkansas (05),-94.3985475,35.3859242,2005,379,85+ years
Arkansas (05),-94.3985475,35.3859242,2005,224,45-49 years
Arkansas (05),-94.3985475,35.3859242,2005,132,50-54 years
Arkansas (05),-94.3985475,35.3859242,2005,41,55-59 years
Arkansas (05),-94.3985475,35.3859242,2005,119,60-64 years
Arkansas (05),-94.3985475,35.3859242,2005,125,65-69 years
Arkansas (05),-94.3985475,35.3859242,2005,92,70-74 years
Arkansas (05),-94.3985475,35.3859242,2005,177,75-79 years
Arkansas (05),-94.3985475,35.3859242,2005,190,80-84 years
Arkansas (05),-94.3985475,35.3859242,2005,20,85+ years
Arkansas (05),-94.3985475,35.3859242,2006,81,45-49 years
Arkansas (05),-94.3985475,35.3859242,2006,29,50-54 years
Arkansas (05),-94.3985475,35.3859242,2006,135,55-59 years
Arkansas (05),-94.3985475,35.3859242,2006,20,60-64 years
Arkansas (05),-94.3985475,35.3859242,2006,31,65-69 years
Arkansas (05),-94.3985475,35.3859242,2006,164,70-74 years
Arkansas (05),-94.3985475,35.3859242,2006,165,75-79 years
Arkansas (05),-94.3985475,35.3859242,2006,134,80-84 years
Arkansas (05),-94.3985475,35.3859242,2006,20,45-49 years
Arkansas (05),-94.3985475,35.3859242,2006,105,50-54 years
Arkansas (05),-94.3985475,35.3859242,2006,77,55-59 years
Arkansas (05),-94.3985475,35.3859242,2006,18,60-64 years
Arkansas (05),-94.3985475,35.3859242,2006,107,65-69 years
Arkansas (05),-94.3985475,35.3859242,2006,73,70-74 years
Arkansas (05),-94.3985475,35.3859242,2006,40,75-79 years
Arkansas (05),-94.3985475,35.3859242,2006,73,80-84 years
Arkansas (05),-94.3985475,35.3859242,2006,225,85+ years
Arkansas (05),-94.3985475,35.3859242,2007,129,50-54 years
Arkansas (05),-94.3985475,35.3859242,2007,81,55-59 years
Arkansas (05),-94.3985475,35.3859242,2007,19,60-64 years
Arkansas (05),-94.3985475,35.3859242,2007,64,65-69 years
Arkansas (05),-94.3985475,35.3859242,2007,65,70-74 years
Arkansas (05),-94.3985475,35.3859242,2007,59,75-79 years
Arkansas (05),-94.3985475,35.3859242,2007,126,80-84 years
Arkansas (05),-94.3985475,35.3859242,2007,112,45-49 years
Arkansas (05),-94.3985475,35.3859242,2007,50,50-54 years
Arkansas (05),-94.3985475,35.3859242,2007,64,55-59 years
Arkansas (05),-94.3985475,35.3859242,2007,69,60-64 years
Arkansas (05),-94.3985475,35.3859242,2007,76,65-69 years
Arkansas (05),-94.3985475,35.3859242,2007,58,70-74 years
Arkansas (05),-94.3985475,35.3859242,2007,32,75-79 years
Arkansas (05),-94.3985475,35.3859242,2007,38,80-84 years
Arkansas (05),-94.3985475,35.3859242,2007,63,85+ years
Arkansas (05),-94.3985475,35.3859242,2007,34,65-69 years
Arkansas (05),-94.3985475,35.3859242,2007,16,70-74 years
Arkansas (05),-94.3985475,35.3859242,2007,36,75-79 years
Arkansas (05),-94.3985475,35.3859242,2008,98,50-54 years
Arkansas (05),-94.3985475,35.3859242,2008,58,55-59 years
Arkansas (05),-94.3985475,35.3859242,2008,32,60-64 years
Arkansas (05),-94.3985475,35.3859242,2008,39,65-69 years
Arkansas (05),-94.3985475,35.3859242,2008,26,70-74 years
Arkansas (05),-94.3985475,35.3859242,2008,31,75-79 years
Arkansas (05),-94.3985475,35.3859242,2008,80,45-49 years
Arkansas (05),-94.3985475,35.3859242,2008,46,50-54 years
Arkansas (05),-94.3985475,35.3859242,2008,40,55-59 years
Arkansas (05),-94.3985475,35.3859242,2008,49,60-64 years
Arkansas (05),-94.3985475,35.3859242,2008,32,65-69 years
Arkansas (05),-94.3985475,35.3859242,2008,41,70-74 years
Arkansas (05),-94.3985475,35.3859242,2008,44,75-79 years
Arkansas (05),-94.3985475,35.3859242,2008,36,80-84 years
Arkansas (05),-94.3985475,35.3859242,2008,36,85+ years
Arkansas (05),-94.3985475,35.3859242,2008,26,70-74 years
Arkansas (05),-94.3985475,35.3859242,2009,35,50-54 years
Arkansas (05),-94.3985475,35.3859242,2009,23,55-59 years
Arkansas (05),-94.3985475,35.3859242,2009,66,60-64 years
Arkansas (05),-94.3985475,35.3859242,2009,38,65-69 years
Arkansas (05),-94.3985475,35.3859242,2009,26,70-74 years
Arkansas (05),-94.3985475,35.3859242,2009,37,75-79 years
Arkansas (05),-94.3985475,35.3859242,2009,24,45-49 years
Arkansas (05),-94.3985475,35.3859242,2009,22,50-54 years
Arkansas (05),-94.3985475,35.3859242,2009,61,55-59 years
Arkansas (05),-94.3985475,35.3859242,2009,30,60-64 years
Arkansas (05),-94.3985475,35.3859242,2009,16,65-69 years
Arkansas (05),-94.3985475,35.3859242,2009,50,70-74 years
Arkansas (05),-94.3985475,35.3859242,2009,47,75-79 years
Arkansas (05),-94.3985475,35.3859242,2009,24,80-84 years
Arkansas (05),-94.3985475,35.3859242,2009,31,85+ years
Arkansas (05),-94.3985475,35.3859242,2009,17,55-59 years
Arkansas (05),-94.3985475,35.3859242,2009,33,60-64 years
Arkansas (05),-94.3985475,35.3859242,2009,28,65-69 years
Arkansas (05),-94.3985475,35.3859242,2009,49,70-74 years
Arkansas (05),-94.3985475,35.3859242,2009,17,75-79 years
Arizona (04),-111.639249,35.2013516,1999,17,55-59 years
Arizona (04),-111.639249,35.2013516,1999,29,60-64 years
Arizona (04),-111.639249,35.2013516,1999,16,65-69 years
Arizona (04),-111.639249,35.2013516,1999,48,70-74 years
Arizona (04),-111.639249,35.2013516,1999,17,75-79 years
Arizona (04),-111.639249,35.2013516,1999,60,60-64 years
Arizona (04),-111.639249,35.2013516,1999,58,65-69 years
Arizona (04),-111.639249,35.2013516,1999,22,45-49 years
Arizona (04),-111.639249,35.2013516,1999,279,50-54 years
Arizona (04),-111.639249,35.2013516,1999,53,55-59 years
Arizona (04),-111.639249,35.2013516,1999,176,60-64 years
Arizona (04),-111.639249,35.2013516,1999,110,65-69 years
Arizona (04),-111.639249,35.2013516,1999,23,70-74 years
Arizona (04),-111.639249,35.2013516,1999,150,75-79 years
Arizona (04),-111.639249,35.2013516,1999,76,80-84 years
Arizona (04),-111.639249,35.2013516,1999,37,85+ years
Arizona (04),-111.639249,35.2013516,1999,45,65-69 years
Arizona (04),-111.639249,35.2013516,1999,45,70-74 years
Arizona (04),-111.639249,35.2013516,2000,59,50-54 years
Arizona (04),-111.639249,35.2013516,2000,100,55-59 years
Arizona (04),-111.639249,35.2013516,2000,122,60-64 years
Arizona (04),-111.639249,35.2013516,2000,87,65-69 years
Arizona (04),-111.639249,35.2013516,2000,25,70-74 years
Arizona (04),-111.639249,35.2013516,2000,80,75-79 years
Arizona (04),-111.639249,35.2013516,2000,27,80-84 years
Arizona (04),-111.639249,35.2013516,2000,26,85+ years
Arizona (04),-111.639249,35.2013516,2000,16,60-64 years
Arizona (04),-111.639249,35.2013516,2000,117,65-69 years
Arizona (04),-111.639249,35.2013516,2000,231,45-49 years
Arizona (04),-111.639249,35.2013516,2000,93,50-54 years
Arizona (04),-111.639249,35.2013516,2000,112,55-59 years
Arizona (04),-111.639249,35.2013516,2000,46,60-64 years
Arizona (04),-111.639249,35.2013516,2000,24,65-69 years
Arizona (04),-111.639249,35.2013516,2000,188,70-74 years
Arizona (04),-111.639249,35.2013516,2000,40,75-79 years
Arizona (04),-111.639249,35.2013516,2000,71,80-84 years
Arizona (04),-111.639249,35.2013516,2000,213,85+ years
Arizona (04),-111.639249,35.2013516,2000,86,65-69 years
Arizona (04),-111.639249,35.2013516,2000,86,70-74 years
Arizona (04),-111.639249,35.2013516,2000,18,75-79 years
Arizona (04),-111.639249,35.2013516,2001,166,55-59 years
Arizona (04),-111.639249,35.2013516,2001,31,60-64 years
Arizona (04),-111.639249,35.2013516,2001,170,65-69 years
Arizona (04),-111.639249,35.2013516,2001,96,70-74 years
Arizona (04),-111.639249,35.2013516,2001,905,75-79 years
Arizona (04),-111.639249,35.2013516,2001,213,60-64 years
Arizona (04),-111.639249,35.2013516,2001,44,65-69 years
Arizona (04),-111.639249,35.2013516,2001,528,45-49 years
Arizona (04),-111.639249,35.2013516,2001,268,50-54 years
Arizona (04),-111.639249,35.2013516,2001,70,55-59 years
Arizona (04),-111.639249,35.2013516,2001,498,60-64 years
Arizona (04),-111.639249,35.2013516,2001,210,65-69 years
Arizona (04),-111.639249,35.2013516,2001,125,70-74 years
Arizona (04),-111.639249,35.2013516,2001,175,75-79 years
Arizona (04),-111.639249,35.2013516,2001,163,80-84 years
Arizona (04),-111.639249,35.2013516,2001,54,85+ years
Arizona (04),-111.639249,35.2013516,2001,209,65-69 years
Arizona (04),-111.639249,35.2013516,2001,288,70-74 years
Arizona (04),-111.639249,35.2013516,2001,459,75-79 years
Arizona (04),-111.639249,35.2013516,2002,311,55-59 years
Arizona (04),-111.639249,35.2013516,2002,96,60-64 years
Arizona (04),-111.639249,35.2013516,2002,230,65-69 years
Arizona (04),-111.639249,35.2013516,2002,55,70-74 years
Arizona (04),-111.639249,35.2013516,2002,81,75-79 years
Arizona (04),-111.639249,35.2013516,2002,81,65-69 years
Arizona (04),-111.639249,35.2013516,2002,89,45-49 years
Arizona (04),-111.639249,35.2013516,2002,353,50-54 years
Arizona (04),-111.639249,35.2013516,2002,717,55-59 years
Arizona (04),-111.639249,35.2013516,2002,324,60-64 years
Arizona (04),-111.639249,35.2013516,2002,33,65-69 years
Arizona (04),-111.639249,35.2013516,2002,456,70-74 years
Arizona (04),-111.639249,35.2013516,2002,116,75-79 years
Arizona (04),-111.639249,35.2013516,2002,159,80-84 years
Arizona (04),-111.639249,35.2013516,2002,635,85+ years
Arizona (04),-111.639249,35.2013516,2002,61,65-69 years
Arizona (04),-111.639249,35.2013516,2002,170,75-79 years
Arizona (04),-111.639249,35.2013516,2003,47,55-59 years
Arizona (04),-111.639249,35.2013516,2003,249,60-64 years
Arizona (04),-111.639249,35.2013516,2003,596,65-69 years
Arizona (04),-111.639249,35.2013516,2003,44,70-74 years
Arizona (04),-111.639249,35.2013516,2003,283,75-79 years
Arizona (04),-111.639249,35.2013516,2003,295,60-64 years
Arizona (04),-111.639249,35.2013516,2003,77,45-49 years
Arizona (04),-111.639249,35.2013516,2003,33,50-54 years
Arizona (04),-111.639249,35.2013516,2003,283,55-59 years
Arizona (04),-111.639249,35.2013516,2003,58,60-64 years
Arizona (04),-111.639249,35.2013516,2003,292,65-69 years
Arizona (04),-111.639249,35.2013516,2003,167,70-74 years
Arizona (04),-111.639249,35.2013516,2003,"1,767",75-79 years
Arizona (04),-111.639249,35.2013516,2003,374,80-84 years
Arizona (04),-111.639249,35.2013516,2003,65,85+ years
Arizona (04),-111.639249,35.2013516,2003,947,60-64 years
Arizona (04),-111.639249,35.2013516,2003,582,65-69 years
Arizona (04),-111.639249,35.2013516,2003,114,70-74 years
Arizona (04),-111.639249,35.2013516,2003,904,75-79 years
Arizona (04),-111.639249,35.2013516,2003,403,80-84 years
Arizona (04),-111.639249,35.2013516,2004,229,50-54 years
Arizona (04),-111.639249,35.2013516,2004,315,55-59 years
Arizona (04),-111.639249,35.2013516,2004,339,60-64 years
Arizona (04),-111.639249,35.2013516,2004,112,65-69 years
Arizona (04),-111.639249,35.2013516,2004,396,70-74 years
Arizona (04),-111.639249,35.2013516,2004,525,75-79 years
Arizona (04),-111.639249,35.2013516,2004,872,80-84 years
Arizona (04),-111.639249,35.2013516,2004,550,50-54 years
Arizona (04),-111.639249,35.2013516,2004,156,60-64 years
Arizona (04),-111.639249,35.2013516,2004,459,65-69 years
Arizona (04),-111.639249,35.2013516,2004,106,70-74 years
Arizona (04),-111.639249,35.2013516,2004,139,45-49 years
Arizona (04),-111.639249,35.2013516,2004,167,50-54 years
Arizona (04),-111.639249,35.2013516,2004,158,55-59 years
Arizona (04),-111.639249,35.2013516,2004,718,60-64 years
Arizona (04),-111.639249,35.2013516,2004,"1,357",65-69 years
Arizona (04),-111.639249,35.2013516,2004,610,70-74 years
Arizona (04),-111.639249,35.2013516,2004,82,75-79 years
Arizona (04),-111.639249,35.2013516,2004,814,80-84 years
Arizona (04),-111.639249,35.2013516,2004,239,85+ years
Arizona (04),-111.639249,35.2013516,2004,296,60-64 years
Arizona (04),-111.639249,35.2013516,2004,"1,137",65-69 years
Arizona (04),-111.639249,35.2013516,2004,90,70-74 years
Arizona (04),-111.639249,35.2013516,2004,216,75-79 years
Arizona (04),-111.639249,35.2013516,2005,62,50-54 years
Arizona (04),-111.639249,35.2013516,2005,435,55-59 years
Arizona (04),-111.639249,35.2013516,2005,"1,071",60-64 years
Arizona (04),-111.639249,35.2013516,2005,62,65-69 years
Arizona (04),-111.639249,35.2013516,2005,453,70-74 years
Arizona (04),-111.639249,35.2013516,2005,593,75-79 years
Arizona (04),-111.639249,35.2013516,2005,142,80-84 years
Arizona (04),-111.639249,35.2013516,2005,62,55-59 years
Arizona (04),-111.639249,35.2013516,2005,410,65-69 years
Arizona (04),-111.639249,35.2013516,2005,52,70-74 years
Arizona (04),-111.639249,35.2013516,2005,489,45-49 years
Arizona (04),-111.639249,35.2013516,2005,288,50-54 years
Arizona (04),-111.639249,35.2013516,2005,"2,561",55-59 years
Arizona (04),-111.639249,35.2013516,2005,556,60-64 years
Arizona (04),-111.639249,35.2013516,2005,100,65-69 years
Arizona (04),-111.639249,35.2013516,2005,17,70-74 years
Arizona (04),-111.639249,35.2013516,2005,"1,601",75-79 years
Arizona (04),-111.639249,35.2013516,2005,857,80-84 years
Arizona (04),-111.639249,35.2013516,2005,187,85+ years
Arizona (04),-111.639249,35.2013516,2005,"1,282",50-54 years
Arizona (04),-111.639249,35.2013516,2005,554,55-59 years
Arizona (04),-111.639249,35.2013516,2005,337,60-64 years
Arizona (04),-111.639249,35.2013516,2005,472,65-69 years
Arizona (04),-111.639249,35.2013516,2005,471,70-74 years
Arizona (04),-111.639249,35.2013516,2005,210,75-79 years
Arizona (04),-111.639249,35.2013516,2005,548,80-84 years
Arizona (04),-111.639249,35.2013516,2006,761,50-54 years
Arizona (04),-111.639249,35.2013516,2006,"1,146",55-59 years
Arizona (04),-111.639249,35.2013516,2006,747,60-64 years
Arizona (04),-111.639249,35.2013516,2006,258,65-69 years
Arizona (04),-111.639249,35.2013516,2006,658,70-74 years
Arizona (04),-111.639249,35.2013516,2006,190,75-79 years
Arizona (04),-111.639249,35.2013516,2006,178,80-84 years
Arizona (04),-111.639249,35.2013516,2006,268,85+ years
Arizona (04),-111.639249,35.2013516,2006,233,50-54 years
Arizona (04),-111.639249,35.2013516,2006,940,55-59 years
Arizona (04),-111.639249,35.2013516,2006,"2,055",60-64 years
Arizona (04),-111.639249,35.2013516,2006,933,65-69 years
Arizona (04),-111.639249,35.2013516,2006,82,70-74 years
Arizona (04),-111.639249,35.2013516,2006,"1,190",40-44 years
Arizona (04),-111.639249,35.2013516,2006,358,45-49 years
Arizona (04),-111.639249,35.2013516,2006,452,50-54 years
Arizona (04),-111.639249,35.2013516,2006,"1,480",55-59 years
Arizona (04),-111.639249,35.2013516,2006,148,60-64 years
Arizona (04),-111.639249,35.2013516,2006,383,65-69 years
Arizona (04),-111.639249,35.2013516,2006,103,70-74 years
Arizona (04),-111.639249,35.2013516,2006,674,75-79 years
Arizona (04),-111.639249,35.2013516,2006,"1,589",80-84 years
Arizona (04),-111.639249,35.2013516,2006,96,85+ years
Arizona (04),-111.639249,35.2013516,2006,683,55-59 years
Arizona (04),-111.639249,35.2013516,2006,873,60-64 years
Arizona (04),-111.639249,35.2013516,2006,216,65-69 years
Arizona (04),-111.639249,35.2013516,2006,64,70-74 years
Arizona (04),-111.639249,35.2013516,2006,497,75-79 years
Arizona (04),-111.639249,35.2013516,2006,70,80-84 years
Arizona (04),-111.639249,35.2013516,2007,598,50-54 years
Arizona (04),-111.639249,35.2013516,2007,380,55-59 years
Arizona (04),-111.639249,35.2013516,2007,"2,763",60-64 years
Arizona (04),-111.639249,35.2013516,2007,512,65-69 years
Arizona (04),-111.639249,35.2013516,2007,156,70-74 years
Arizona (04),-111.639249,35.2013516,2007,"2,209",75-79 years
Arizona (04),-111.639249,35.2013516,2007,875,80-84 years
Arizona (04),-111.639249,35.2013516,2007,215,85+ years
Arizona (04),-111.639249,35.2013516,2007,"1,334",55-59 years
Arizona (04),-111.639249,35.2013516,2007,650,60-64 years
Arizona (04),-111.639249,35.2013516,2007,316,65-69 years
Arizona (04),-111.639249,35.2013516,2007,544,70-74 years
Arizona (04),-111.639249,35.2013516,2007,512,45-49 years
Arizona (04),-111.639249,35.2013516,2007,161,50-54 years
Arizona (04),-111.639249,35.2013516,2007,525,55-59 years
Arizona (04),-111.639249,35.2013516,2007,709,60-64 years
Arizona (04),-111.639249,35.2013516,2007,"1,251",65-69 years
Arizona (04),-111.639249,35.2013516,2007,793,70-74 years
Arizona (04),-111.639249,35.2013516,2007,272,75-79 years
Arizona (04),-111.639249,35.2013516,2007,684,80-84 years
Arizona (04),-111.639249,35.2013516,2007,178,85+ years
Arizona (04),-111.639249,35.2013516,2007,199,60-64 years
Arizona (04),-111.639249,35.2013516,2007,333,65-69 years
Arizona (04),-111.639249,35.2013516,2007,205,70-74 years
Arizona (04),-111.639249,35.2013516,2007,946,75-79 years
Arizona (04),-111.639249,35.2013516,2007,"2,079",80-84 years
Arizona (04),-111.639249,35.2013516,2008,"1,062",50-54 years
Arizona (04),-111.639249,35.2013516,2008,95,55-59 years
Arizona (04),-111.639249,35.2013516,2008,"1,209",60-64 years
Arizona (04),-111.639249,35.2013516,2008,424,65-69 years
Arizona (04),-111.639249,35.2013516,2008,518,70-74 years
Arizona (04),-111.639249,35.2013516,2008,"1,596",75-79 years
Arizona (04),-111.639249,35.2013516,2008,122,80-84 years
Arizona (04),-111.639249,35.2013516,2008,478,55-59 years
Arizona (04),-111.639249,35.2013516,2008,107,60-64 years
Arizona (04),-111.639249,35.2013516,2008,793,65-69 years
Arizona (04),-111.639249,35.2013516,2008,"1,679",40-44 years
Arizona (04),-111.639249,35.2013516,2008,90,45-49 years
Arizona (04),-111.639249,35.2013516,2008,766,50-54 years
Arizona (04),-111.639249,35.2013516,2008,910,55-59 years
Arizona (04),-111.639249,35.2013516,2008,255,60-64 years
Arizona (04),-111.639249,35.2013516,2008,81,65-69 years
Arizona (04),-111.639249,35.2013516,2008,441,70-74 years
Arizona (04),-111.639249,35.2013516,2008,44,75-79 years
Arizona (04),-111.639249,35.2013516,2008,467,80-84 years
Arizona (04),-111.639249,35.2013516,2008,294,85+ years
Arizona (04),-111.639249,35.2013516,2009,"2,012",50-54 years
Arizona (04),-111.639249,35.2013516,2009,304,55-59 years
Arizona (04),-111.639249,35.2013516,2009,100,60-64 years
Arizona (04),-111.639249,35.2013516,2009,"1,728",65-69 years
Arizona (04),-111.639249,35.2013516,2009,686,70-74 years
Arizona (04),-111.639249,35.2013516,2009,185,75-79 years
Arizona (04),-111.639249,35.2013516,2009,986,55-59 years
Arizona (04),-111.639249,35.2013516,2009,425,60-64 years
Arizona (04),-111.639249,35.2013516,2009,278,65-69 years
Arizona (04),-111.639249,35.2013516,2009,393,40-44 years
Arizona (04),-111.639249,35.2013516,2009,417,45-49 years
Arizona (04),-111.639249,35.2013516,2009,146,50-54 years
Arizona (04),-111.639249,35.2013516,2009,348,55-59 years
Arizona (04),-111.639249,35.2013516,2009,505,60-64 years
Arizona (04),-111.639249,35.2013516,2009,997,65-69 years
Arizona (04),-111.639249,35.2013516,2009,598,70-74 years
Arizona (04),-111.639249,35.2013516,2009,252,75-79 years
Arizona (04),-111.639249,35.2013516,2009,552,80-84 years
Arizona (04),-111.639249,35.2013516,2009,128,85+ years
Arizona (04),-111.639249,35.2013516,2009,162,60-64 years
Arizona (04),-111.639249,35.2013516,2009,245,65-69 years
Arizona (04),-111.639249,35.2013516,2009,167,70-74 years
Alaska (02),-149.9002778,61.2180556,1999,793,50-54 years
Alaska (02),-149.9002778,61.2180556,1999,"1,642",55-59 years
Alaska (02),-149.9002778,61.2180556,1999,808,60-64 years
Alaska (02),-149.9002778,61.2180556,1999,90,65-69 years
Alaska (02),-149.9002778,61.2180556,1999,944,70-74 years
Alaska (02),-149.9002778,61.2180556,1999,333,75-79 years
Alaska (02),-149.9002778,61.2180556,2000,349,50-54 years
Alaska (02),-149.9002778,61.2180556,2000,"1,149",55-59 years
Alaska (02),-149.9002778,61.2180556,2000,84,60-64 years
Alaska (02),-149.9002778,61.2180556,2000,362,65-69 years
Alaska (02),-149.9002778,61.2180556,2000,90,70-74 years
Alaska (02),-149.9002778,61.2180556,2000,652,75-79 years
Alaska (02),-149.9002778,61.2180556,2000,"1,282",80-84 years
Alaska (02),-149.9002778,61.2180556,2001,76,50-54 years
Alaska (02),-149.9002778,61.2180556,2001,581,55-59 years
Alaska (02),-149.9002778,61.2180556,2001,638,60-64 years
Alaska (02),-149.9002778,61.2180556,2001,223,65-69 years
Alaska (02),-149.9002778,61.2180556,2001,66,70-74 years
Alaska (02),-149.9002778,61.2180556,2001,291,75-79 years
Alaska (02),-149.9002778,61.2180556,2001,24,80-84 years
Alaska (02),-149.9002778,61.2180556,2002,238,50-54 years
Alaska (02),-149.9002778,61.2180556,2002,165,55-59 years
Alaska (02),-149.9002778,61.2180556,2002,"1,367",60-64 years
Alaska (02),-149.9002778,61.2180556,2002,185,65-69 years
Alaska (02),-149.9002778,61.2180556,2002,67,70-74 years
Alaska (02),-149.9002778,61.2180556,2002,"1,137",75-79 years
Alaska (02),-149.9002778,61.2180556,2002,437,80-84 years
Alaska (02),-149.9002778,61.2180556,2003,120,50-54 years
Alaska (02),-149.9002778,61.2180556,2003,724,55-59 years
Alaska (02),-149.9002778,61.2180556,2003,286,60-64 years
Alaska (02),-149.9002778,61.2180556,2003,172,65-69 years
Alaska (02),-149.9002778,61.2180556,2003,242,70-74 years
Alaska (02),-149.9002778,61.2180556,2003,297,75-79 years
Alaska (02),-149.9002778,61.2180556,2004,102,50-54 years
Alaska (02),-149.9002778,61.2180556,2004,199,55-59 years
Alaska (02),-149.9002778,61.2180556,2004,307,60-64 years
Alaska (02),-149.9002778,61.2180556,2004,669,65-69 years
Alaska (02),-149.9002778,61.2180556,2004,414,70-74 years
Alaska (02),-149.9002778,61.2180556,2004,138,75-79 years
Alaska (02),-149.9002778,61.2180556,2005,315,50-54 years
Alaska (02),-149.9002778,61.2180556,2005,77,55-59 years
Alaska (02),-149.9002778,61.2180556,2005,105,60-64 years
Alaska (02),-149.9002778,61.2180556,2005,174,65-69 years
Alaska (02),-149.9002778,61.2180556,2005,99,70-74 years
Alaska (02),-149.9002778,61.2180556,2005,541,75-79 years
Alaska (02),-149.9002778,61.2180556,2006,"1,228",45-49 years
Alaska (02),-149.9002778,61.2180556,2006,468,50-54 years
Alaska (02),-149.9002778,61.2180556,2006,66,55-59 years
Alaska (02),-149.9002778,61.2180556,2006,698,60-64 years
Alaska (02),-149.9002778,61.2180556,2006,257,65-69 years
Alaska (02),-149.9002778,61.2180556,2006,250,70-74 years
Alaska (02),-149.9002778,61.2180556,2006,836,75-79 years
Alaska (02),-149.9002778,61.2180556,2007,68,50-54 years
Alaska (02),-149.9002778,61.2180556,2007,176,55-59 years
Alaska (02),-149.9002778,61.2180556,2007,81,60-64 years
Alaska (02),-149.9002778,61.2180556,2007,397,65-69 years
Alaska (02),-149.9002778,61.2180556,2007,875,70-74 years
Alaska (02),-149.9002778,61.2180556,2007,43,75-79 years
Alaska (02),-149.9002778,61.2180556,2008,329,50-54 years
Alaska (02),-149.9002778,61.2180556,2008,391,55-59 years
Alaska (02),-149.9002778,61.2180556,2008,140,60-64 years
Alaska (02),-149.9002778,61.2180556,2008,44,65-69 years
Alaska (02),-149.9002778,61.2180556,2008,145,70-74 years
Alaska (02),-149.9002778,61.2180556,2008,124,75-79 years
Alaska (02),-149.9002778,61.2180556,2008,80,80-84 years
Alaska (02),-149.9002778,61.2180556,2009,788,50-54 years
Alaska (02),-149.9002778,61.2180556,2009,101,55-59 years
Alaska (02),-149.9002778,61.2180556,2009,30,60-64 years
Alaska (02),-149.9002778,61.2180556,2009,604,65-69 years
Alaska (02),-149.9002778,61.2180556,2009,183,70-74 years
Alaska (02),-149.9002778,61.2180556,2009,73,75-79 years
Alabama (01),-85.4403794,32.6090979,1999,353,45-49 years
Alabama (01),-85.4403794,32.6090979,1999,182,50-54 years
Alabama (01),-85.4403794,32.6090979,1999,115,55-59 years
Alabama (01),-85.4403794,32.6090979,1999,119,60-64 years
Alabama (01),-85.4403794,32.6090979,1999,131,65-69 years
Alabama (01),-85.4403794,32.6090979,1999,67,70-74 years
Alabama (01),-85.4403794,32.6090979,1999,122,75-79 years
Alabama (01),-85.4403794,32.6090979,1999,158,80-84 years
Alabama (01),-85.4403794,32.6090979,1999,378,85+ years
